"","Y1","Y2","Y3","Y4","Y5","Y6","Y7","Y8","Y9","Y10","Y11","Y12","Y13","Y14","Y15","Y16","Y17","Y18","Y19","Y20","Y21","Y22","Y23","Y24","Y25","Y26","Y27","Y28","Y29","Y30","Y31","Y32","Y33","Y34","Y35","Y36","Y37","Y38","Y39","Y40","Y41","Y42","Y43","Y44","Y45","Y46","Y47","Y48","Y49","Y50","Y51","Y52","Y53","Y54","Y55","Y56","Y57","Y58","Y59","Y60","Y61","Y62","Y63","Y64","Y65","Y66","Y67","Y68","Y69","Y70","Y71","Y72","Y73","Y74","Y75","Y76","Y77","Y78","Y79","Y80","Y81","Y82","Y83","Y84","Y85","Y86","Y87","Y88","Y89","Y90","Y91","Y92","Y93","Y94","Y95","Y96","Y97","Y98","Y99","Y100","Y101","Y102","Y103","Y104","Y105","Y106","Y107","Y108","Y109","Y110","Y111","Y112","Y113","Y114","Y115","Y116","Y117","Y118","Y119","Y120","Y121","Y122","Y123","Y124","Y125","Y126","Y127","Y128","Y129","Y130","Y131","Y132","Y133","Y134","Y135","Y136","Y137","Y138","Y139","Y140","Y141","Y142","Y143","Y144","Y145","Y146","Y147","Y148","Y149","Y150","Y151","Y152","Y153","Y154","Y155","Y156","Y157","Y158","Y159","Y160","Y161","Y162","Y163","Y164","Y165","Y166","Y167","Y168","Y169","Y170","Y171","Y172","Y173","Y174","Y175","Y176","Y177","Y178","Y179","Y180","Y181","Y182","Y183","Y184","Y185","Y186","Y187","Y188","Y189","Y190","Y191","Y192","Y193","Y194","Y195","Y196","Y197","Y198","Y199","Y200","Y201","Y202","Y203","Y204","Y205","Y206","Y207","Y208","Y209","Y210","Y211","Y212","Y213","Y214","Y215","Y216","Y217","Y218","Y219","Y220","Y221","Y222","Y223","Y224","Y225","Y226","Y227","Y228","Y229","Y230","Y231","Y232","Y233","Y234","Y235","Y236","Y237","Y238","Y239","Y240","Y241","Y242","Y243","Y244","Y245","Y246","Y247","Y248","Y249","Y250","Y251","Y252","Y253","Y254","Y255","Y256","Y257","Y258","Y259","Y260"
"OTU4366",0,0,0,0,0,0,3,18,17,0,0,0,0,0,0,9,0,0,0,0,0,0,8,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,1,3,13,0,0,0,0,0,0,0,0,0,0,0,8,2,0,5,0,0,0,0,0,0,0,0,1,29,0,11,0,0,14,0,0,0,28,48,92,0,0,0,18,17,50,1,0,0,0,0,0,0,14,4,0,5,0,10,19,0,6,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,10,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,10,2,0,0,0,45,0
"OTU4369",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,1,1,3,4,0,0,0,0,0,0,1,1,2,3,7,3,0,0,2,1,0,0,2,0,0,6,2,0,2,0,0,4,1,4,0,0,14,11,55,3,2,1,1,1,0,0,0,3,0,0,2,0,6,0,0,6,28,27,1,3,51,0,0,2,3,1,5,0,4,7,0,2,0,4,0,5,10,16,3,0,1,0,0,1,0,5,14,3,1,2,5,17,7,21,10,0,1,1,3,4,0,3,0,0,1,1,1,1,0,1,2,3,4,0,0,2,5,11,0,0,1,1,3,9,4,5,1,9,0,22,24,16,13,33,6
"OTU4370",0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,1,5,0,0,1,0,6,1,4,0,0,2,1,1,0,0,0,2,0,2,3,6,0,2,0,0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,4,0,1,0,3,2,0,0,0,0,0,0,0,3,5,1,3,0,0,0,0,0,1,4,3,2,0,4,1,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,9,6,3,5
"OTU4379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,2,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0,0,1,4,0,0,0,0,2,0,0,0,3,2,13,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,7,3,0,3,0,1,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,7,1,2,0,1,1,0,2,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,9,2,0,0,3,1,0,0,1,23,1
"OTU4403",0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2,0,6,0,2,2,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4411",0,0,1,0,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,8,5,0,142,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,1,2,1,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,1,4,2,0,0,3,9,2,2,30,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,3
"OTU4416",0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,2,1,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
"OTU4420",0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,3,3,0,3,5,6,1,6,0,0,0,0,0,24,5,6,6,21,0,0,0,1,0,0,0,0,1,0,7,6,0,0,1,8,0,0,0,0,1,0,3,1,2,0,27,22,4,13,15,1,12,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,7,2,1,5,1,0,1,1,5,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,4,11,0,0,3,0,0,2,7,8,2,17,0,0,0,0,0
"OTU4422",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"OTU4428",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0
"OTU4429",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,5,1,0,0,0,0,1,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"OTU4430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,37,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,5,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4433",0,0,0,0,0,3,1,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,1,0,3,0,6,6,0,6,0,0,2,0,0,0,0,0,5,0,1,2,1,3,0,5,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,8,0,1,3,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,9,0,4,2,1,0,0,3,2,0,0,0,0,0,1,0,16,4,4,4,2,2,3,0,0,0,3,0,0,3,0,3,0,2,0,0,0,2,3,1,0,4,0,2,1,1,2,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,36,23,10,5,0,0,0,0,1,0,5,1,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,17,0,7,1,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,3,0,2,0,0,0,1,0,0,4,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0
"OTU4435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,5,44,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,30,12,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,15,23,1,8,2,6,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,16,6,42,3,0,3,8,11,4,22,0,2,8,2,0,3,78,63,8,30,14,32,43,220,27,3,6,31,5,0,0,0,0,0,0
"OTU4437",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,6,1,0,0,2,0,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,1,0,2,0,0,0,0,0,1,17,2,9,2,0,2,0,3,1,4,0,0,2,0,0,0,0,0,0,0,2,0,0,4,26,22,9,1,0,0,1,2,0,0,3,0,1,1,0,2,0,0,7,0,0,1,0,8,3,1,2,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,2,3,2,1,2,0,3,4,1,1,3,0,0,2,1,5,6,5,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,10,2,0,0,7,0,3,2,0,0,2,1,1,4,4,1,1,0,1,5,0,0,0,3,0,1,1,1,1,4,0,0,0,0,2,1,0,0,1,4,1,0,0
"OTU4438",0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,1,0,0,1,3,0,0,6,2,5,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,1,0,1,0,0,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,8,4,16,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,4,0,1,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,1,0,0,0
"OTU4441",0,0,13,0,6,0,0,0,0,0,5,5,21,2,1,1,0,0,0,1,0,0,2,0,3,1,2,2,2,0,0,0,0,0,0,16,10,3,11,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,8,0,1,2,1,1,0,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,15,23,16,30,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0,0,6,1,0,6,2,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,9,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU4443",0,9,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,6,3,0,0,0,0,1,4,0,1,0,0,3,3,0,7,0,0,0,1,0,0,3,0,1,5,0,0,3,0,2,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4446",0,10,0,0,1,6,1,1,3,0,2,0,4,0,0,0,2,1,4,0,0,0,0,1,1,0,0,3,21,0,0,2,4,0,2,0,1,4,5,15,2,7,3,0,0,2,3,2,4,0,0,11,0,3,0,0,0,0,1,5,3,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,6,0,0,1,8,4,1,0,0,0,2,1,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,10,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,5,0,0,5,1,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU4451",1,0,0,0,0,0,2,3,4,3,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,6,1,1,1,3,5,1,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1,2,0,1,6,2,1,1,1,2,1,5,4,14,11,0,0,0,0,0,0,0,0,0,1,0,8,1,1,0,1,2,0,3,8,2,0,2,0,0,0,1,3,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7,2,1,2,1,2,1,0,2,0,0,0,1,2,0,0,2,0,0,0,0,1,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,2,1,2
"OTU4453",0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,2,0,1,0,0,0,2,4,0,2,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU4476",1,0,2,1,0,51,94,109,26,3,1,2,13,0,0,0,0,0,0,0,9,1,3,0,9,0,5,3,2,1,40,24,22,14,19,0,1,0,0,0,3,0,2,0,0,3,5,1,0,7,5,1,2,0,0,0,0,0,0,0,0,1,0,0,2,2,4,47,0,1,6,3,0,0,0,0,0,0,0,0,3,8,17,2,6,3,0,0,4,0,0,0,0,0,0,24,0,3,10,7,6,6,4,7,16,1,0,0,0,0,0,0,0,0,0,0,2,5,1,0,1,0,2,0,1,2,4,1,0,15,23,2,8,9,1,0,18,10,7,1,6,0,3,3,0,2,0,4,0,2,3,0,0,0,5,1,4,6,1,1,0,0,0,0,0,3,0,0,0,4,1,2,0,0,0,0,9,0,0,3,11,17,7,2,6,4,1,0,11,10,4,1,3,12,1,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,4,5,1,5,2,9,8,3,1,8,2,0,0,0,0,1,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,24,22,8
"OTU4485",1,0,0,0,3,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,8,11,1,1,0,1,0,0,0,0,4,0,9,4,10,2,1,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,1,3,0,1,1,2,0,0,0,0,6,4,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,5,8,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,9,0,3,1,0,2,0,0,0,0,0,7,3,7,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,4,1,3,6,0,0,0,16,0,2,3,2,2,1,1,1,6,2,1,0,9,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,5,11,0,4,3,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,3,0,0,1
